hssd_id,category,scan_status,watertight,physics_proxy_policy,issue_reasons,error
481284cdbd0f8573163593bd67182696d6b1a491,throw pillow,complete,False,bbox_inertia,open_mesh,
4818c2ed630d50b40697387cbbbb1b64cc0be070,wall art,complete,False,weld_or_static,open_mesh,
4820e7f84385d1e39347154daecad22645d10e3f,wall art,complete,False,weld_or_static,open_mesh,
482351496548bc89258838f6630d0c73afe3a158,shoe rack,complete,False,bbox_inertia,open_mesh,
4826ede65a0308a723cddb057908db3f5ba4b467,"candlestick.n.01,candle",complete,False,bbox_inertia,open_mesh,
48277d16bf13630253d689050996618fb110b343,pet bowl,complete,False,bbox_inertia,open_mesh,
483ba576f3a665946759c23a16b8d28682df285d,shoe,complete,False,bbox_inertia,open_mesh,
484775a87256c6e7ba3f806b26eecc874199f921,rug,complete,False,bbox_inertia,open_mesh,
484f0f9c39984b0bbd30ad5507b1488294346f14,throw pillow,complete,False,bbox_inertia,open_mesh,
48500af9bd528f8379165b2d2f16a24316e7f1cc,nightstand,complete,False,bbox_inertia,open_mesh,
4850297ad1adc65d23c944e90edd076db12afbce,tv stand,complete,False,bbox_inertia,open_mesh,
4857100a62e0e8ae2bf7d58e34ce9a84f9c27bd2,chair,complete,False,bbox_inertia,open_mesh,
48580ea166ccb93e88b8294ab2f4f37756cea10e,l-shaped couch,complete,False,bbox_inertia,open_mesh,
485a1e0250c64641be5c7deb460da3496b440bb8,rug,complete,False,bbox_inertia,open_mesh,
485b05625bd08d69dcb9c7fb13e656d55b78f64c,wall mirror,complete,False,weld_or_static,open_mesh,
485faac7ab84aa46fd40e259b7a9ae7ca36d9cef,wall sticker,complete,False,bbox_inertia,open_mesh|invalid_volume|inertia_not_positive_definite,
48642bf03341238a162981d51de99c5fbd4fd48a,bench,complete,False,bbox_inertia,open_mesh,
48691dfae441a1d625e9363342f702ece82d6d79,window blind,complete,False,weld_or_static,open_mesh,
487d492a2e295dd72aad0046716f05431fef69ce,throw pillow,complete,False,bbox_inertia,open_mesh,
487fc51880a2b94f0e9b7a031a5f4998c60b0583,table lamp,complete,False,bbox_inertia,open_mesh,
48903341839125373185e0b473fbf26817f677c7,umbrella,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
4895a175bfec7cb985d094509eade446cc90dccd,wall art,complete,False,weld_or_static,open_mesh,
48abf642db6a7a4bd3733d3102ef318d577f369b,footstool,complete,False,bbox_inertia,open_mesh,
48ae5ecd105a390458b1f328240c129832ea4734,wall art,complete,False,weld_or_static,open_mesh,
48cd53138fee8b9608e3bf5bd30ee5c52946c00a,sofa,complete,False,bbox_inertia,open_mesh,
48d01c71f4d435dcd69def309b239164334a2f6c,dining table,complete,False,bbox_inertia,open_mesh,
48d6601a9105f46050250bffd3134c089d73664e,chandelier,complete,False,weld_or_static,open_mesh,
48d67a6b6d88964f83f687c253d1177b17a0359b,wall mirror,complete,False,weld_or_static,open_mesh|degenerate_faces,
48d7aaa22b61b9f787fb01f6cc4eaf71cdf6acd2,chaise longue,complete,False,bbox_inertia,open_mesh,
48d8b93c632ab3ec841e40803d5f3a1f4a781175,flower,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
48dac005e9b0b17022ea2ae1d6828d7069eefed7,potted plant,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
48e26ef9b82dea6a528a63804e477f747dc02f73,wall clock,complete,False,weld_or_static,open_mesh|center_of_mass_out_of_bounds,
48ee0122414566a9e3a6dd7b1eee41925c38792c,chest of drawers,complete,False,bbox_inertia,open_mesh,
48f600fa99cd5eb41a636c23cfab5b26adcea928,mixer,complete,False,bbox_inertia,open_mesh,
49017ea03a94d58f3972c21b1488508b1d988274,mantel,complete,False,bbox_inertia,open_mesh,
4901f54c8d9e490974955d1e5431f71366f39282,wall mirror,complete,False,weld_or_static,open_mesh,
4910a3122ae318e3e7211123a996d5c85f4c43d3,picture frame,complete,False,weld_or_static,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
49173d0c2bef2d3443b66caaec59b0ae4c33d81f,wall art,complete,False,weld_or_static,open_mesh,
49187895ea6213ad565da277b2215bae3f1d27b2,swimming pool,complete,False,bbox_inertia,open_mesh,
491b19211376dfda637fbbaec406cd5c7d4e6ae1,flower in vase,complete,False,bbox_inertia,open_mesh,
491b7091a828edecf83eaa865059e3a680d0d728,serving cart,complete,False,bbox_inertia,open_mesh,
491c1e95e98be7ba4c5a079f92c95664af623a09,vase,complete,False,bbox_inertia,open_mesh,
4924fe8041d31c8b3204384dd4c1b6b911a68564,wall mirror,complete,False,weld_or_static,open_mesh,
492bff8222880502aa7b9c8fdd204271605ad310,toy box,complete,False,bbox_inertia,open_mesh,
4933d7d355153c9cc352298e859a0fef652d3962,wall art,complete,False,weld_or_static,open_mesh,
493dc4cfca83d1999b5c9987bfdf46236c8183d4,table lamp,complete,False,bbox_inertia,open_mesh,
493dd8371d06b796528803c80fdf1cfb5dcf544f,window curtain,complete,False,weld_or_static,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
494398746b964969eb0d25f950c2beae9faecf06,chest of drawers,complete,False,bbox_inertia,open_mesh,
494e850cf1ea32046e5e5fc8a17f21605e62c32a,umbrella,complete,False,bbox_inertia,open_mesh,
4958d046ed5ba6adde9ec21ba2c57d58f1bd7038,wall mirror,complete,False,weld_or_static,open_mesh,
4959b90747527188aa0c4ac7916b6ebf24ebfd3b,potted plant,complete,False,bbox_inertia,open_mesh,
495a3e8f5d18beba47a56f99b5e4737f7a4852d6,stool,complete,False,bbox_inertia,open_mesh,
495ec825e5a1a1a5f1d5aae2098bc6e4ba049e4f,footstool,complete,False,bbox_inertia,open_mesh,
495fdee3d67dfac2f0bfa8280194fd11d264410c,ashcan,complete,False,bbox_inertia,open_mesh,
49619a8343f4e235202be2aea9a85917d03583d2,kitchen cabinet,complete,False,bbox_inertia,open_mesh,
4963236bdf446c7fbce6c2290400030dce8c61af,armchair,complete,False,bbox_inertia,open_mesh,
4965e27015f754063d5b32355b3e45b43ebc5b31,wall art,complete,False,weld_or_static,open_mesh,
4972701aa5dd6a43a45791d9246dc46e66f24aa8,vacuum,complete,False,bbox_inertia,open_mesh|inertia_not_positive_definite,
4973f8c723f12e3789e5c3a0c1245476b1a55d56,"bar stool.n.01,chair",complete,False,bbox_inertia,open_mesh,
49793cec056d084592ad23345e466c9ba0077b55,table,complete,False,bbox_inertia,open_mesh,
497983ec22a062ab6f709491212a08312516c741,wall mirror,complete,False,weld_or_static,open_mesh,
4979cfe2e691ac484078b909543db3f21b80462f,sofa,complete,False,bbox_inertia,open_mesh,
497d4179f9a84aa6b80a99d14be1e606d3ffe2e5,sink cabinet,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
49821166f6f44815955aed0168003c6b6e7d6f27,chest of drawers,complete,False,bbox_inertia,open_mesh,
49825e12656e523efff8140fd3bd631d80a43fd4,end table,complete,False,bbox_inertia,open_mesh,
498ad9602ffa2854cc2e31a54988dbecc0e9d2a9,wall art,complete,False,weld_or_static,open_mesh,
4999fce0aeec7cec290772e53f97ee6a43e55552,vase,complete,False,bbox_inertia,open_mesh,
499af81b03fe6eb77d75b44fceec88d22e418279,armchair,complete,False,bbox_inertia,open_mesh,
499dd12f83d3fcb655a0bc2373e4da020a67008a,bookcase,complete,False,bbox_inertia,open_mesh,
499ffdb8a280a0f0a3e6b6ac2b41ae3d191f8059,potted plant,complete,False,bbox_inertia,open_mesh|invalid_volume|center_of_mass_out_of_bounds|inertia_not_positive_definite,
49ac5c85bea178f60e16380f334e6b36cd113985,wall mirror,complete,False,weld_or_static,open_mesh,
49b7ece681efd7ebe1cfc2bdfb80173663358adc,tv stand,complete,False,bbox_inertia,open_mesh,
49c43df0f4010e965d68f8f748c9810b335ca4a7,armoire,complete,False,bbox_inertia,open_mesh,
49c76818a505500ecc2b923617d0d6dc13a74896,rug,complete,False,bbox_inertia,open_mesh,
49c9eebc799f525e6ef53603f1ff4439d08ed233,seat cushion,complete,False,bbox_inertia,open_mesh,
49ca87177c158b74241314395ad8dc7a91d688ea,wall clock,complete,False,weld_or_static,open_mesh,
49cd31a1c9bb7819449fefb8b8ac45adc970de53,rug,complete,False,bbox_inertia,open_mesh,
49d99743a350bd5e981c7ebee89e474a690a1c78,wall art,complete,False,weld_or_static,open_mesh,
49dc8511af229b380844ee577b7d757f564f8332,table lamp,complete,False,bbox_inertia,open_mesh,
49e25f963942169ce4aac9b5aa4e8f8aae330b4f,kitchen scale,complete,False,bbox_inertia,open_mesh,
49e444157676c90fb1cfa5696f50dc1f82c9f052,bottle,complete,False,bbox_inertia,open_mesh,
49eb35b816004484f7ade1696ea22be1b14ab5fa,rug,complete,False,bbox_inertia,open_mesh,
49f157718be78098ccde9c620eb927519167b008,potted plant,complete,False,bbox_inertia,open_mesh|inertia_not_positive_definite,
49f223142cedeb34ba5f6831d20650038e2f174b,rug,complete,False,bbox_inertia,open_mesh,
49f57301139858663f505e18b384bb234935f8c5,toiletry,complete,False,bbox_inertia,open_mesh,
49fcf2005b74d3a68855cfa604e43778e072349a,desk,complete,False,bbox_inertia,open_mesh,
4a05309a8774566de9de40d02e809cee28ed3e66,footstool,complete,False,bbox_inertia,open_mesh,
4a09460b2af4bac7199265d1c444b52d074827e2,bathtub,complete,False,bbox_inertia,open_mesh,
4a14b89d51b3dac595041350de6beb6fc8789d86,china cabinet,complete,False,bbox_inertia,open_mesh,
4a2889029248c287434644199e6af99fd7017484,wall clock,complete,False,weld_or_static,open_mesh,
4a297f90210147b129a67564fb045ae980a63162,potted plant,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
4a3a223f968472e056e5097be0cd78d347639808,bulletin board,complete,False,bbox_inertia,open_mesh,
4a421b6a19d9b439afc3b2e69488367336423ee5,alarm clock,complete,False,bbox_inertia,open_mesh,
4a43310877336ce42f4e18c88b4effb3e7a5b7f4,console table,complete,False,bbox_inertia,open_mesh,
4a569304feaa39b25150216c22e168d907356f8c,blackboard,complete,False,bbox_inertia,open_mesh,
4a5b8b2efc722808583b38050eee0183f6a91f76,pendant lamp,complete,False,weld_or_static,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
4a5c07b7d72d1cce7d9a7d43a40c1ef32ac28a56,pendant lamp,complete,False,weld_or_static,open_mesh,
4a5c56757b1b798332e3398e7f7a5e5ae982d6a1,table lamp,complete,False,bbox_inertia,open_mesh,
4a5d65ef0499befafb833f460e1dbe5050d99c2a,coffee maker,complete,False,bbox_inertia,open_mesh,
4a5e5a25db17c1fbffd4489c49f5c3f3180db696,wall lamp,complete,False,weld_or_static,open_mesh,
4a5f3b29cc15b191bb35bfae6c5918087a173827,end table,complete,False,bbox_inertia,open_mesh,
4a720e4382722f7446b0ff289b9ef9b8fd837a87,wall art,complete,False,weld_or_static,open_mesh,
4a856d0d050c8748773309117d425a3f6690d07d,hanging cabinet,complete,False,bbox_inertia,open_mesh,
4a8cb0dd106792b60dc7ae879985930550e51ffc,sofa,complete,False,bbox_inertia,open_mesh,
4a90b2c2645d328f8ea021c3926b19a07b02b9cf,refrigerator,complete,False,bbox_inertia,open_mesh,
4a9162893cc5615ec55683e55b9f81df08312661,window curtain,complete,False,weld_or_static,open_mesh,
4aa2adb4406c895055b6c1229ad3970896d300f6,chair,complete,False,bbox_inertia,open_mesh,
4aa682a59b7c12edfab9bdb7c7c88d0e51c2907a,wall art,complete,False,weld_or_static,open_mesh,
4ab3688ea6ebab2db7f52e3fce3ba9c096f974c4,easy chair,complete,False,bbox_inertia,open_mesh,
4ab97c42ccd18621ba02b7fa545ec68724b38540,ceiling lamp,complete,False,weld_or_static,open_mesh,
4abace336b7485ac465993f72215ca3168e27848,pendant lamp,complete,False,weld_or_static,open_mesh,
4ac227306f40f4a82bca24b63c7b206679d9576f,wall panel,complete,False,bbox_inertia,open_mesh,
4ac338e86e0c81a2dbffb5db45e7e6462cd05fe5,lantern,complete,False,bbox_inertia,open_mesh,
4ac5e435efc97b7e2ae23e51e6b043de2276c1df,nightstand,complete,False,bbox_inertia,open_mesh,
4ac647c8283fa3bd48e2f1ab924e0434d3520a46,wall mirror,complete,False,weld_or_static,open_mesh,
4ac9f330dd48b30dfa325a3940f1ce1f918f9128,guitar,complete,False,bbox_inertia,open_mesh|degenerate_faces,
4acccb343fb900af537f90a594835e02d975e39a,ceiling fan,complete,False,weld_or_static,open_mesh,
4aded4a69e64b7bbd7dd478695d524d569493ef2,wall mirror,complete,False,weld_or_static,open_mesh,
4ae181779d525074866d97808cadd9c2ee05824b,window shade,complete,False,bbox_inertia,open_mesh,
4aec497c0d6c7e43038bcc9da2ab74620ac284a7,table lamp,complete,False,bbox_inertia,open_mesh,
4af2c5ee1be2e81ae2dc092bf4450675f4b9a587,wall art,complete,False,weld_or_static,open_mesh,
4afab0a33b857f51d436c1d159b8de718ee88e73,skateboard,complete,False,bbox_inertia,open_mesh,
4b02240753963be92086f8fb2e1ec3e2a3259e77,armoire,complete,False,bbox_inertia,open_mesh,
4b1344e2aefffc21dda963f1df0ffe2cec16c313,throw pillow,complete,False,bbox_inertia,open_mesh,
4b1657c70ba522ca82a8cdfa1b19b8239141e9a4,end table,complete,False,bbox_inertia,open_mesh,
4b18e8f7c5d6e88a791a84debf6ba61f72d00e14,wall sign,complete,False,bbox_inertia,open_mesh,
4b1a778f830f1b3e3f79616c04deb57172052d3c,chair,complete,False,bbox_inertia,open_mesh,
4b2d91b67c2acf4d7742e56d59c1e0c86486f779,wall art,complete,False,weld_or_static,open_mesh,
4b397275524369fbc11a279760ed94ea7662b945,wall art,complete,False,weld_or_static,open_mesh,
4b3c032200f1d05ef71aa2fe324180d8b772f1a2,clothing rack,complete,False,bbox_inertia,open_mesh,
4b410e0f052d226f5d429064000e29e1cae39d8a,end table,complete,False,bbox_inertia,open_mesh,
4b4257c16b6eb014790661fc0cfeba5fa9bbc032,throw pillow,complete,False,bbox_inertia,open_mesh,
4b431407f01d649c473711ff5e63f120fbb42862,wall art,complete,False,weld_or_static,open_mesh,
4b4b56c002cd225a167e4bf7a04c767d689ef6a8,chest of drawers,complete,False,bbox_inertia,open_mesh,
4b4f5834c4163706bcc3029862f8f0ec73d92684,bottle,complete,False,bbox_inertia,open_mesh,
4b536815045fe0cf23711727614b91e56955bb39,footstool,complete,False,bbox_inertia,open_mesh,
4b5a9d31456eb1585e21d6c35a9b8af440b667f8,shoe rack,complete,False,bbox_inertia,open_mesh,
4b6411541fb130ccb88de3c68b6d5f535417dab8,throw pillow,complete,False,bbox_inertia,open_mesh,
4b64de587820f453ce2d9c0206a7bffefec64711,wall art,complete,False,weld_or_static,open_mesh,
4b67581ca492a2028ccf3064b2824dcc8d104fb0,vase,complete,False,bbox_inertia,open_mesh,
4b6fc39dbeb8315780ffa81d74ba21e86f54c648,fence,complete,False,bbox_inertia,open_mesh,
4b771a2af50571d8563d202cf58eb29875836034,chandelier,complete,False,weld_or_static,open_mesh|inertia_not_positive_definite,
4b88358f9e5e92dd9664a4a0719afc269819df0e,coffee maker,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
4b886a210f2a11569527d9b3218fed41189978b1,footstool,complete,False,bbox_inertia,open_mesh,
4b9917ad1fd676e90eee35d9ef187f2275a79ab4,trunk,complete,False,bbox_inertia,open_mesh,
4b9fd5ca73badbfc28ddab558c2d16cbe34df7cf,wall art,complete,False,weld_or_static,open_mesh,
4b9ff34fe5d44b8ef57eed9f3d2001df29127a56,table,complete,False,bbox_inertia,open_mesh,
4ba13bf9c8d4dc2c9edf02da945e3712c47a26b2,desk,complete,False,bbox_inertia,open_mesh,
4ba3eb51bbfda7396f51f77cfed90e7977eba14d,"stairway.n.01,stairs",complete,False,bbox_inertia,open_mesh,
4ba5032a1ede242f49f624a4bad79f71b415bc7f,bookcase,complete,False,bbox_inertia,open_mesh,
4ba52fb378a3d5f0e77f42146cc0d9c248479ace,armoire,complete,False,bbox_inertia,open_mesh,
4bab81efc811eefde0e853538334430083906d9b,wall art,complete,False,weld_or_static,open_mesh,
4bb5e7616ffe1f7073e72e48324730eb82978366,plant,complete,False,bbox_inertia,open_mesh,
4bb9c3ddbf84b6fdf4517d63ad1c007b15a29500,footstool,complete,False,bbox_inertia,open_mesh,
4bc31b0e35445588a819f214935e7a6ebaf27b66,candlestick,complete,False,bbox_inertia,open_mesh,
4bc6f883a374400355bcf95e611a4e8f8b950ed5,washer,complete,False,bbox_inertia,open_mesh,
4bc70f82b71353ef76b6fb89c5388d1241a15e11,wall mirror,complete,False,weld_or_static,open_mesh,
4bcc17fabb87d0b39a32696fad31eaec455a2e53,dollhouse,complete,False,bbox_inertia,open_mesh,
4bccd9e3b1135e4093eefa3c2b708de556a7928a,pendant lamp,complete,False,weld_or_static,open_mesh|degenerate_faces,
4bd1e4ec215403d3239f09517e44568f78da3b40,nightstand,complete,False,bbox_inertia,open_mesh,
4bd90e3139f202400b4880ab6a2aa3afadc8c73d,wall sign,complete,False,bbox_inertia,open_mesh,
4be27048256e8ab5690b4ba9a17211da0f04eadc,"wall art.n.01,sign",complete,False,bbox_inertia,open_mesh,
4bf52fbe56d0c50cdad08bcd4a717e590fb77373,potted plant,complete,False,bbox_inertia,open_mesh,
4bfb1238ae50a19e85fc692e35f566dc634cba8c,floor lamp,complete,False,bbox_inertia,open_mesh,
4c067979055ae739365d340a1699036be5c136c7,chest of drawers,complete,False,bbox_inertia,open_mesh,
4c08cdfed62696b0d20013c08a9131286450788e,serving cart,complete,False,bbox_inertia,open_mesh,
4c246a64de4bb9fcce09ff4523db1661f42d2d95,armoire,complete,False,bbox_inertia,open_mesh,
4c355b695ac09b08703f86e3f64bbec6267a6f8b,bookcase,complete,False,bbox_inertia,open_mesh,
4c3ca57881d1103e4b6d52f8cf50198b16f93735,place mat,complete,False,bbox_inertia,open_mesh,
4c3cae6a9e8e4139436996a6211cfb2d0e069e4d,swivel chair,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds,
4c3d4a5d83945abaafbc3bbe75e00d078077b2aa,beam,complete,False,bbox_inertia,open_mesh,
4c4122564dc6381c97a10a7c6c75fd260110ff66,cabinet,complete,False,bbox_inertia,open_mesh,
4c439ebcd2eec3923ab3e41dc64d71092b54a0ab,cup,complete,False,bbox_inertia,open_mesh,
4c4631892d5ee989bf8ffc392b89ae5f4e8fff96,plant,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
4c4a0a4f499e66e1ce7e46f2ae27d849baca0d43,table lamp,complete,False,bbox_inertia,open_mesh,
4c5ab0e1837626c90f8ab2431ea54013d0245ca4,floor lamp,complete,False,bbox_inertia,open_mesh,
4c5bc843ec5845f24a0c5d5fa572189a4de797f9,wall clock,complete,False,weld_or_static,open_mesh,
4c6cb2ee5dc841772b4ac652973ed4d43c60fbd0,"bar stool.n.01,chair",complete,False,bbox_inertia,open_mesh,
4c7022e232da28b873ffd6a533bd725ff8b3d32c,window curtain,complete,False,weld_or_static,open_mesh,
4c76a3fc94e54d7b42035411b3648ebfc0a85756,ashcan,complete,False,bbox_inertia,open_mesh,
4c7d933eb67b9135bd6d98a9e58d050c0f2f2984,"stairway.n.01,stairs",complete,False,bbox_inertia,open_mesh,
4c7f0d629c98b1d3ebfed5dc10d49dfdecf0fbe1,barbecue,complete,False,bbox_inertia,open_mesh,
4c8583bad43db2a8708dafa432b3b4796aca345d,stool,complete,False,bbox_inertia,open_mesh,
4c89823f7c95bc341afa56a871f8f01832f86708,cabinet,complete,False,bbox_inertia,open_mesh,
4c8a0d8db0b1e604f9a2018fc214cc9303afacf5,throw pillow,complete,False,bbox_inertia,open_mesh,
4c8c4d69818ec5d418d38c8751dbe7c0ccb6e6ed,bed,complete,False,bbox_inertia,open_mesh,
4c90e6c7c0e0fcb8bfec25cf18ae6efac1fb6ec3,console table,complete,False,bbox_inertia,open_mesh,
4c911c25364d1cbb37493ecfaa6b889d931c78ac,hanging cabinet,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite,
4c959bfa0e2981ccdc2d550d6ffd42c8da56e907,pendant lamp,complete,False,weld_or_static,open_mesh|degenerate_faces,
4c9afe4a1e5047ff4201fe47c5a182267c83f72e,wall hook,complete,False,bbox_inertia,open_mesh,
4c9e0ee4b6af838237c3d1f497213bc861f703c2,floor lamp,complete,False,bbox_inertia,open_mesh,
4ca2215d43e94a79b27c14029867c734bbbd8bd9,table lamp,complete,False,bbox_inertia,open_mesh,
4ca76191afcbff8cd5b68121a733ffebacd7f588,soap dispenser,complete,False,bbox_inertia,open_mesh,
4cad1ecbfd0fe3aa7063a8dff8fa661c5b421713,chair,complete,False,bbox_inertia,open_mesh,
4caf6b9bb4c5fd230052ca42e47f70c8dca775e7,table lamp,complete,False,bbox_inertia,open_mesh,
4cb95a6765299fee7d54ae9aa1c80a2cbf985cfe,wall art,complete,False,weld_or_static,open_mesh,
4cbbd13374f324d6d910ae87a3dfa9e713af63e6,armchair,complete,False,bbox_inertia,open_mesh,
4cc15fc44c6f38d99f09026555f04af394984013,potted plant,complete,False,bbox_inertia,open_mesh|inertia_not_positive_definite,
4cc4f6c9c19c6672375d007147cc438d71127e33,barbecue,complete,False,bbox_inertia,open_mesh,
4cc8b96d50165feff772612874703c9913d06973,"letter.n.02,wall decor",complete,False,weld_or_static,open_mesh,
4cd54a02cf7088346f031f7f941d47e8afc8562e,timer,complete,False,bbox_inertia,open_mesh,
4cdba00b2d18049d74d07b65137403b2f14e26e0,wall hook rack,complete,False,weld_or_static,open_mesh,
4ce04c94439fce41db5f8e1eddf70e058557b78d,sink cabinet,complete,False,bbox_inertia,open_mesh,
4ce9cfcb024d4f59dce4213eb0fe00923a8f7e2e,"stairway.n.01,stairs",complete,False,bbox_inertia,open_mesh,
4cee8b9b69f3cc0d1072af4a633d28046ddb8f83,tv stand,complete,False,bbox_inertia,open_mesh,
4cf0f89c27963cf773acd07207792a25e0e51724,pet bed,complete,False,bbox_inertia,open_mesh,
4cf2271ec2c25f5db34704b2ecaf117c2f78d4d8,wall lamp,complete,False,weld_or_static,open_mesh,
4cf3e3b0f7cff8a68c6193ad6bf8f3d85b5e8908,chest of drawers,complete,False,bbox_inertia,open_mesh,
4cf74bc7112b601fe700469637710b150f539a5b,nightstand,complete,False,bbox_inertia,open_mesh,
4cfaa5fa609703e87da1845114b3a988754f9fa6,wall art,complete,False,weld_or_static,open_mesh,
4cffc0a56c36212e7bc15bbe26b870316657ef3f,shed,complete,False,bbox_inertia,open_mesh,
4d01ab6feb2e775cf053ed678cfd61fb6820a8d9,guitar,complete,False,bbox_inertia,open_mesh|degenerate_faces,
4d0d1dede018e0f60ea2fa46b24ab0ab313c3cd9,rug,complete,False,bbox_inertia,open_mesh,
4d13ab43898ce0d21a716edcef91fec02ff8cb2d,cabinet,complete,False,bbox_inertia,open_mesh,
4d1f79a428083d4ed582fe7e04b58814e734f3dc,chest of drawers,complete,False,bbox_inertia,open_mesh,
4d22c8eed14e2a83a56656cd3948c43bee1053eb,armchair,complete,False,bbox_inertia,open_mesh,
4d264b0fb9851427c3bfcc8a92f12d33b30fe5d5,vase,complete,False,bbox_inertia,open_mesh,
4d275edea8963cdcc5ae9f32d3e486f6c27c4f31,shoe,complete,False,bbox_inertia,open_mesh,
4d2c2d793673e1bbfc7139a1247788878e1f3855,chest of drawers,complete,False,bbox_inertia,open_mesh,
4d2f3077f61fc8985f23ed431f2863acceea5b3d,throw pillow,complete,False,bbox_inertia,open_mesh,
4d36f1b0f86ce59aa9a5e5c324a45b1eb768742c,table,complete,False,bbox_inertia,open_mesh,
4d3b76bcc36ae00c552d79507c66a835bc245647,stool,complete,False,bbox_inertia,open_mesh,
4d40134bdb82e6e53b72cd912f99835c486e8759,vase,complete,False,bbox_inertia,open_mesh,
4d401368b8028ec19a00a0f3878b8ab5a2cd75b4,table,complete,False,bbox_inertia,open_mesh,
4d46ffe6a7d88704ba605d7dd6f41c1114d88631,floor lamp,complete,False,bbox_inertia,open_mesh,
4d4709a41a152773f55c745958f1af7670dc59b7,sink cabinet,complete,False,bbox_inertia,open_mesh,
4d61e26a80bf240ac3d4b015151253cef4fc30e1,window blind,complete,False,weld_or_static,open_mesh,
4d642847f2d24fa65d643e54a2a17a20f3fd8b7b,wall lamp,complete,False,weld_or_static,open_mesh,
4d7c973db4998d579f75b5465e14f1ed45db9bdc,earphone,complete,False,bbox_inertia,open_mesh,
4d82784c7882172aba10d6a91421211c581758a4,kitchen cabinet,complete,False,bbox_inertia,open_mesh,
4d89479152cb7894c3f2bbdd54af5963019cda09,floor mirror,complete,False,bbox_inertia,open_mesh,
4d9190b21102af091661cb3272d0c76fd068daa8,sofa,complete,False,bbox_inertia,open_mesh,
4da17b343e3a87804186e45d1947679578522a79,rug,complete,False,bbox_inertia,open_mesh,
4da6526aaf4eb7fa9be8038a3335f03a9d14cdc5,throw pillow,complete,False,bbox_inertia,open_mesh,
4daf043be5bd878df2a8459a5d6f12df70582a3e,footstool,complete,False,bbox_inertia,open_mesh,
4db7a1a5377cf18b8a14ab335a2970724ec43f2c,teapot,complete,False,bbox_inertia,open_mesh,
4dbb221926b856e5c1c07a26b133690d47cd818d,potted plant,complete,False,bbox_inertia,open_mesh,
4dccaf3809ceb0cc83acd53bbbe617478c2ff317,wall lamp,complete,False,weld_or_static,open_mesh,
4dcfb6f9dde3a9acd8d8eb2799cfe31243ee7b2d,candlestick,complete,False,bbox_inertia,open_mesh,
4dd2cff8a6df51298907bb136f1ffaf59baca029,chair,complete,False,bbox_inertia,open_mesh,
4dd9aeb4d798afcb627707c81ccc072382c58f0e,wall mirror,complete,False,weld_or_static,open_mesh,
4dea4e339232e1f6e879212383af3900c2f70a7c,chandelier,complete,False,weld_or_static,open_mesh,
4df0d6ab705e4ec3efe343b379cbb8d6e9072d0c,potted plant,complete,False,bbox_inertia,open_mesh|inertia_not_positive_definite,
4df280e3f3c21ddf0c9b49d675b0456c42ee310b,railing,complete,False,bbox_inertia,open_mesh,
4df3ece9384e050fa7dda5b8d5a618c70d8e8327,wall art,complete,False,weld_or_static,open_mesh,
4dfd81c72bdc4f1c7dc12766e07f178c625094ae,"candle.n.01,candlestick",complete,False,bbox_inertia,open_mesh,
4e03b1ae8b9ea4a645dd72f67656c0bc4d3fe2d7,fireplace,complete,False,bbox_inertia,open_mesh,
4e0a645fa6515ad09308a5243cd77e3975e4c4da,armoire,complete,False,bbox_inertia,open_mesh,
4e2258e475ad86158a5cfb7edf908f655630c51a,bathtub,complete,False,bbox_inertia,open_mesh|invalid_volume|center_of_mass_out_of_bounds|inertia_not_positive_definite,
4e230c4a550f23fc126a47a03808e68747c4953d,shoe,complete,False,bbox_inertia,open_mesh,
4e2b003e2f5648b1898a95325d8ec0d01a1ed055,bookcase,complete,False,bbox_inertia,open_mesh,
4e2b33c2792d3b207a6e7cd685645fa7a92441cb,bookcase,complete,False,bbox_inertia,open_mesh,
4e2de8a62cb2e4e8613653d35488c62579d521b0,table lamp,complete,False,bbox_inertia,open_mesh|center_of_mass_out_of_bounds|inertia_not_positive_definite|degenerate_faces,
4e38c2c72714372e6bd506f722d98e20c752d3e9,window curtain,complete,False,weld_or_static,open_mesh,
4e476e157b3837870de19ceccd0179841269143b,potted plant,complete,False,bbox_inertia,open_mesh|invalid_volume|center_of_mass_out_of_bounds,
4e4cd50b4b277d8acdced9373d5543952d943ac7,hamper,complete,False,bbox_inertia,open_mesh,
4e58355312c1de13eb2b1b29b4dfbf0a8dbabefd,cruet,complete,False,bbox_inertia,open_mesh,
