hssd_id,category,review_tier,access_sides,current_axis,current_confidence,current_front_view_image_index,current_validation_status,render_complete,render_dir
3f9265b5b5e5abd5332ce66078e5eecbc3a9366d,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/3f9265b5b5e5abd5332ce66078e5eecbc3a9366d
4066fa0fa66bb631771dff6faf8b6c41f677af60,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4066fa0fa66bb631771dff6faf8b6c41f677af60
4403634c49130a1e9d516ba17d62718238e0fb90,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4403634c49130a1e9d516ba17d62718238e0fb90
44c41c97eee1e7c7e05b91d58da8d1737586d55d,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/44c41c97eee1e7c7e05b91d58da8d1737586d55d
463e89b665479d4a82c4fde27ab4898afa91c33f,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/463e89b665479d4a82c4fde27ab4898afa91c33f
4786f8eddaf749039c834efd1ca12ea39517cefd,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4786f8eddaf749039c834efd1ca12ea39517cefd
47b51d048d81593acb7000ff7f131c5ecb5a4f16,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/47b51d048d81593acb7000ff7f131c5ecb5a4f16
47c28745703eaa9b3bfe792ad97a4de3467d3bc3,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/47c28745703eaa9b3bfe792ad97a4de3467d3bc3
48ee0122414566a9e3a6dd7b1eee41925c38792c,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/48ee0122414566a9e3a6dd7b1eee41925c38792c
494398746b964969eb0d25f950c2beae9faecf06,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/494398746b964969eb0d25f950c2beae9faecf06
49821166f6f44815955aed0168003c6b6e7d6f27,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/49821166f6f44815955aed0168003c6b6e7d6f27
4b4b56c002cd225a167e4bf7a04c767d689ef6a8,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4b4b56c002cd225a167e4bf7a04c767d689ef6a8
4c067979055ae739365d340a1699036be5c136c7,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4c067979055ae739365d340a1699036be5c136c7
4cf3e3b0f7cff8a68c6193ad6bf8f3d85b5e8908,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4cf3e3b0f7cff8a68c6193ad6bf8f3d85b5e8908
4d1f79a428083d4ed582fe7e04b58814e734f3dc,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4d1f79a428083d4ed582fe7e04b58814e734f3dc
4d2c2d793673e1bbfc7139a1247788878e1f3855,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4d2c2d793673e1bbfc7139a1247788878e1f3855
4e8e1181584e949cc255e66b0ca57b6bf1a6b49c,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4e8e1181584e949cc255e66b0ca57b6bf1a6b49c
4f19667d3471b5c6334c100f58e8028bce855ddf,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/4f19667d3471b5c6334c100f58e8028bce855ddf
51acab78344c2ebc6e223ca8d5f8809a82b55333,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/51acab78344c2ebc6e223ca8d5f8809a82b55333
55da776747de3474292a65617371432d3cf576ef,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/55da776747de3474292a65617371432d3cf576ef
55ff9aed203f1ebde9fe8651de7ec26954ed0232,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/55ff9aed203f1ebde9fe8651de7ec26954ed0232
5819a4a0b8b640e6e3864c233563c64ab2bf41ad,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/5819a4a0b8b640e6e3864c233563c64ab2bf41ad
58c1f347bea26244cf39efe7ff10e6cebaf48758,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/58c1f347bea26244cf39efe7ff10e6cebaf48758
59fa2c9f7434b3c5351ba1e51914575cc5614cd2,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/59fa2c9f7434b3c5351ba1e51914575cc5614cd2
5dc40ae3eeb5fbd9c901ba3bae7f6e4647614c81,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/5dc40ae3eeb5fbd9c901ba3bae7f6e4647614c81
5edd951f5377becae36ad4c35e919f6d3a6b3da9,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/5edd951f5377becae36ad4c35e919f6d3a6b3da9
5f333db79d970c5feeb7faee4cea5c6cd64915f5,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/5f333db79d970c5feeb7faee4cea5c6cd64915f5
609530b858465d9795ac43ba435fdd5f12d95956,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/609530b858465d9795ac43ba435fdd5f12d95956
61d4155613cdff2e36558a2c210452232eea676f,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/61d4155613cdff2e36558a2c210452232eea676f
6685d70c46f4d002d0fc50c70a2f1d577cd173a0,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/6685d70c46f4d002d0fc50c70a2f1d577cd173a0
66971c63d2b4e3c6c42ec3563a66db522c2e8b93,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/66971c63d2b4e3c6c42ec3563a66db522c2e8b93
68a985ad0150412e7c001933f3ede2acd5622be7,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/68a985ad0150412e7c001933f3ede2acd5622be7
68b22165ccec115439ff5bca2a28bd2ebf1fdb9d,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/68b22165ccec115439ff5bca2a28bd2ebf1fdb9d
6aa6ebd03fa90a8cb7e8e7b3877327796a48aa8f,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/6aa6ebd03fa90a8cb7e8e7b3877327796a48aa8f
6b310298f178aae8a0b23a70e1388cb67c3bbe71,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/6b310298f178aae8a0b23a70e1388cb67c3bbe71
6b72541c4a983863be92d0c603846ca9e1792ad1,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/6b72541c4a983863be92d0c603846ca9e1792ad1
6d373958555e97eb77c89ce28fae01475877b0b8,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/6d373958555e97eb77c89ce28fae01475877b0b8
6e7d2d9091ed8600596ace93233592b41ef9e58f,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/6e7d2d9091ed8600596ace93233592b41ef9e58f
6e93d82877d829b2f8d80c577dcd6329e66a99f7,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/6e93d82877d829b2f8d80c577dcd6329e66a99f7
70c79bca253e00b3f33bdca64f8aa12eda31db70,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/70c79bca253e00b3f33bdca64f8aa12eda31db70
741c787824bad244f18eba3b24e0b5176631217c,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/741c787824bad244f18eba3b24e0b5176631217c
74cfb4efcdf489b79953bdfcfff86d8b42a0190a,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/74cfb4efcdf489b79953bdfcfff86d8b42a0190a
75981e91eb9a82ca004d344a68f8c34f0522bcef,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/75981e91eb9a82ca004d344a68f8c34f0522bcef
762665bc7a958151874c15edfc2711b161376678,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/762665bc7a958151874c15edfc2711b161376678
76696232ac6d502f7290654ec5bb7fde4d9eee3d,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/76696232ac6d502f7290654ec5bb7fde4d9eee3d
78a66439eecf2b3387825947e58383ef27e3f66e,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/78a66439eecf2b3387825947e58383ef27e3f66e
79d5271fc49336b35d5e5bf73cb0cefac692170e,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/79d5271fc49336b35d5e5bf73cb0cefac692170e
7d625c430972d6778f120ef87e9e163fad23a778,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/7d625c430972d6778f120ef87e9e163fad23a778
7e9ae82058f7719b0e8b0e83a055ed7341afe69d,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/7e9ae82058f7719b0e8b0e83a055ed7341afe69d
807955fd4dcb59b67789b24f2e7bc167027c870a,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/807955fd4dcb59b67789b24f2e7bc167027c870a
81017a44e0b7694b93bcf6ca1f6a46bc8fc8077c,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/81017a44e0b7694b93bcf6ca1f6a46bc8fc8077c
82728c060f48775287a921c7530606aebaac0448,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/82728c060f48775287a921c7530606aebaac0448
831e2cff446337af8791038161c7d32d96726b20,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/831e2cff446337af8791038161c7d32d96726b20
848c2cc9428329445b3de7dc982469c583b16c1d,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/848c2cc9428329445b3de7dc982469c583b16c1d
84affc1858745191a1d258858c1f30f45216c8a4,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/84affc1858745191a1d258858c1f30f45216c8a4
85e57bc57bc1929784b066eab7ced82d5f44a6a1,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/85e57bc57bc1929784b066eab7ced82d5f44a6a1
865da0881974291c56a1a12c9acb0a95f664f741,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/865da0881974291c56a1a12c9acb0a95f664f741
877256603ad3822ee3f5ecd9c55ad2dfe9899ba3,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/877256603ad3822ee3f5ecd9c55ad2dfe9899ba3
891f93778cdee4e6fc7133e344bff9f5ccdd1d48,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/891f93778cdee4e6fc7133e344bff9f5ccdd1d48
8994a2078b60a17205a34a19f8851ad81980aa97,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8994a2078b60a17205a34a19f8851ad81980aa97
899eebd2e800dead618d9df13704e2c94c2f453f,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/899eebd2e800dead618d9df13704e2c94c2f453f
89ba3ca85be9fdeec04468df9a4f75c17d91b01b,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/89ba3ca85be9fdeec04468df9a4f75c17d91b01b
8a2467f42dc962b5a3bcc7868f6faf9ea31397dd,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8a2467f42dc962b5a3bcc7868f6faf9ea31397dd
8a75b901c9375d1647b9a7d51e6a6838a9751a86,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8a75b901c9375d1647b9a7d51e6a6838a9751a86
8a95d8b56329acf8153705fda06b007240747b03,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8a95d8b56329acf8153705fda06b007240747b03
8c14fade032205abee0a1ffb662aec4fc70ebbb2,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8c14fade032205abee0a1ffb662aec4fc70ebbb2
8cbd4ea7f6834e2a37ba461dee1139634de71ff6,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8cbd4ea7f6834e2a37ba461dee1139634de71ff6
8dba4cb9fe62d4f420d087fa9c358a3a7801e404,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8dba4cb9fe62d4f420d087fa9c358a3a7801e404
8e507631cfe2defc4bcf7c8b67282c9e99935f7b,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8e507631cfe2defc4bcf7c8b67282c9e99935f7b
8ead2614ed88bb808e684234eec0f9120f41c089,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8ead2614ed88bb808e684234eec0f9120f41c089
8f75a5a5837733b9a5beebf031f4cdc13a240782,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/8f75a5a5837733b9a5beebf031f4cdc13a240782
93767fc355a1afbfff79d54a25204069e0543d2b,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/93767fc355a1afbfff79d54a25204069e0543d2b
93845075e1c4e220eea68160d6028072985ccce8,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/93845075e1c4e220eea68160d6028072985ccce8
93ed3f069296f4e518625f001dbcc4e451674ba7,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/93ed3f069296f4e518625f001dbcc4e451674ba7
94551b307867c4780e5f811f82a9bd3b708767b0,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/94551b307867c4780e5f811f82a9bd3b708767b0
94bcdbab5bdbd66a83152fb67b620ebbca789fc7,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/94bcdbab5bdbd66a83152fb67b620ebbca789fc7
95eebb59a0118bc955310006181781b67de0303b,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/95eebb59a0118bc955310006181781b67de0303b
96ba916d576ea72cad9f317a3013d4bea661e74d,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/96ba916d576ea72cad9f317a3013d4bea661e74d
96e10274b2d1c6c76568386a781b1d74a226856a,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/96e10274b2d1c6c76568386a781b1d74a226856a
98dac55bdc009c7efdb01e38c61637edd069b181,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/98dac55bdc009c7efdb01e38c61637edd069b181
9aa961137b4a6103e242a6e515aefcb7aa434161,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/9aa961137b4a6103e242a6e515aefcb7aa434161
9b34edb22079c93180e57192ed0c919435f8fabc,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/9b34edb22079c93180e57192ed0c919435f8fabc
9d7920d6be534f15a3472515d64eac3240dc91c6,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/9d7920d6be534f15a3472515d64eac3240dc91c6
9eb29f8df2d6130cdc5d4028a93ba460688b8042,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/9eb29f8df2d6130cdc5d4028a93ba460688b8042
a04368de48fd18397997e3ab1f88500abf1733c6,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/a04368de48fd18397997e3ab1f88500abf1733c6
a0800bdac932b41d0e661a1dff7b03fa44b0a4b7,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/a0800bdac932b41d0e661a1dff7b03fa44b0a4b7
a093a5341f0930a9fe1f4e56f337f21e40dbdc21,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/a093a5341f0930a9fe1f4e56f337f21e40dbdc21
a0f01ff926fe404204e9a7914ba299df5e807694,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/a0f01ff926fe404204e9a7914ba299df5e807694
a23c0acfc3cca5c709dccdf65564628e76ab4498,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/a23c0acfc3cca5c709dccdf65564628e76ab4498
a443254659cf685e65190747772d47086f49d81a,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/a443254659cf685e65190747772d47086f49d81a
a65297dccfaad2014cb1dfeee9e07ebc3dab25db,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/a65297dccfaad2014cb1dfeee9e07ebc3dab25db
a6d4ca2a63e1bd0bff603d1fd57e3e321d16587f,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/a6d4ca2a63e1bd0bff603d1fd57e3e321d16587f
ab147892f0d3e77a2ff2cf511c8cd62cafb2b973,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/ab147892f0d3e77a2ff2cf511c8cd62cafb2b973
ac0817d0fe557345c16534a7c1f25ae6e2972393,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/ac0817d0fe557345c16534a7c1f25ae6e2972393
ae0c378302f7fe60bae22dfd25ad9f2713a08505,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/ae0c378302f7fe60bae22dfd25ad9f2713a08505
aeebbe82b3781a41a9e0227feae371ff8497e72b,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/aeebbe82b3781a41a9e0227feae371ff8497e72b
afa04171fbf30e2a5e5cf439d4ae70cdb7a88c62,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/afa04171fbf30e2a5e5cf439d4ae70cdb7a88c62
afc34f614d37dd15c323fbdb9df5e67023c5bc84,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/afc34f614d37dd15c323fbdb9df5e67023c5bc84
b2414f3ff69c153c9c9b0095108c7277fd1eadb5,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/b2414f3ff69c153c9c9b0095108c7277fd1eadb5
b5729920dcc9568aa10fa3034e37566ae8944203,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/b5729920dcc9568aa10fa3034e37566ae8944203
b5ac5dd1dc346152f1a07d3e40e665de05095852,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/b5ac5dd1dc346152f1a07d3e40e665de05095852
b5e518e3fea5db109669295a3b91d6e2654c9ae6,chest of drawers,high_priority_semantic_front,front,"[0.0,0.0,1.0]",0.2,,pending_asset_front_audit,True,/data/task3_2/share_data/scenesmith/hssd_rendered_assets/b5e518e3fea5db109669295a3b91d6e2654c9ae6
